# unix_время	FPS_прил	FPS_дисплей	Stale	ASW	GPU_МГц	App_мс	CPU&GPU_мс	Preempt	Temp_C	GPU%	строка
1789438247.078	91	90	0		456	5.95	10.41	362	46.0	0.66	FPS=91/90,Prd=28ms,Tear=1,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3670MB,PLS=0,Temp=46.0C/0.0C,TW=1.01ms,App=5.95ms,GD=0.00ms,CPU&GPU=10.41ms,LCnt=1(DR91,LM0),GPU%=0.66,CPU%=0.22(W0.31),CFL=12.01/15.53,ICFLp95=14.82,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=362,PoseAgeP95=0.00
1789438248.078	90	90	0		456	5.94	10.42	358	46.0	0.66	FPS=90/90,Prd=27ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3670MB,PLS=0,Temp=46.0C/0.0C,TW=1.02ms,App=5.94ms,GD=0.00ms,CPU&GPU=10.42ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.29),CFL=11.99/15.70,ICFLp95=14.86,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789438249.078	91	90	0		456	5.95	10.36	358	46.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3670MB,PLS=0,Temp=46.0C/0.0C,TW=1.02ms,App=5.95ms,GD=0.00ms,CPU&GPU=10.36ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.33),CFL=11.94/15.46,ICFLp95=14.72,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789438250.079	90	90	0		456	5.98	10.48	358	46.0	0.66	FPS=90/90,Prd=27ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=1555MHz,Free=3670MB,PLS=0,Temp=46.0C/0.0C,TW=1.01ms,App=5.98ms,GD=0.00ms,CPU&GPU=10.48ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.31),CFL=12.01/15.67,ICFLp95=14.87,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789438251.079	91	90	0		456	5.96	10.31	358	46.0	0.66	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3670MB,PLS=0,Temp=46.0C/0.0C,TW=1.01ms,App=5.96ms,GD=0.00ms,CPU&GPU=10.31ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.20(W0.27),CFL=12.00/15.66,ICFLp95=14.91,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789438252.079	91	90	0		456	5.96	10.21	358	46.0	0.66	FPS=91/90,Prd=27ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3670MB,PLS=0,Temp=46.0C/0.0C,TW=1.01ms,App=5.96ms,GD=0.00ms,CPU&GPU=10.21ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.27),CFL=11.94/15.56,ICFLp95=14.86,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789438253.079	90	90	0		456	5.94	10.15	360	46.0	0.66	FPS=90/90,Prd=27ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3670MB,PLS=0,Temp=46.0C/0.0C,TW=1.02ms,App=5.94ms,GD=0.00ms,CPU&GPU=10.15ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.23),CFL=11.89/15.73,ICFLp95=14.86,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789438254.079	90	90	0		456	5.93	10.10	358	46.0	0.66	FPS=90/90,Prd=27ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3670MB,PLS=0,Temp=46.0C/0.0C,TW=1.02ms,App=5.93ms,GD=0.00ms,CPU&GPU=10.10ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.20(W0.25),CFL=11.96/15.72,ICFLp95=14.89,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789438255.079	90	90	0		456	5.94	10.11	358	46.0	0.66	FPS=90/90,Prd=27ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3670MB,PLS=0,Temp=46.0C/0.0C,TW=1.02ms,App=5.94ms,GD=0.00ms,CPU&GPU=10.11ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.21(W0.34),CFL=11.95/15.57,ICFLp95=14.84,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789438256.100	91	90	0		456	5.97	10.64	354	46.0	0.67	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3664MB,PLS=0,Temp=46.0C/0.0C,TW=1.08ms,App=5.97ms,GD=0.00ms,CPU&GPU=10.64ms,LCnt=1(DR89,LM0),GPU%=0.67,CPU%=0.20(W0.31),CFL=11.94/15.60,ICFLp95=14.81,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=354,PoseAgeP95=0.00
1789438257.079	90	90	0		456	5.94	10.25	358	46.0	0.67	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3664MB,PLS=0,Temp=46.0C/0.0C,TW=1.03ms,App=5.94ms,GD=0.00ms,CPU&GPU=10.25ms,LCnt=1(DR90,LM0),GPU%=0.67,CPU%=0.23(W0.30),CFL=11.93/15.77,ICFLp95=14.84,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789438258.079	91	90	0		456	6.55	12.45	438	46.0	0.75	FPS=91/90,Prd=29ms,Tear=1,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3664MB,PLS=0,Temp=46.0C/0.0C,TW=1.66ms,App=6.55ms,GD=0.00ms,CPU&GPU=12.45ms,LCnt=4(DR54,LM0),GPU%=0.75,CPU%=0.31(W0.37),CFL=12.10/16.37,ICFLp95=15.57,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,ShrpLCnt=1,ShrpR=0.500,SSLCnt=0/0,Preempt=438,PoseAgeP95=0.00
1789438258.079	84	90	54		456	6.74	7.47	438	46.0	0.75	FPS=84/90,Prd=39ms,Tear=1,Early=57,Stale=54,Stale2/5/10/max=0/0/2/91647,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/0/0,SP=N/N/N,Mem=2736MHz,Free=3669MB,PLS=0,Temp=46.0C/0.0C,TW=1.66ms,App=6.74ms,GD=0.00ms,CPU&GPU=7.47ms,LCnt=4(DR54,LM0),GPU%=0.75,CPU%=0.31(W0.37),CFL=12.10/16.37,ICFLp95=15.57,LD=0,SF=0.60,DpuScale=1.00,LP=0,DVFS=0,ShrpLCnt=1,ShrpR=0.500,SSLCnt=0/0,Preempt=438,PoseAgeP95=0.00
1789438259.079	90	90	0		456	6.44	11.73	540	46.0	0.78	FPS=90/90,Prd=30ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3664MB,PLS=0,Temp=46.0C/0.0C,TW=1.67ms,App=6.44ms,GD=0.00ms,CPU&GPU=11.73ms,LCnt=4(DR0,LM0),GPU%=0.78,CPU%=0.32(W0.39),CFL=13.24/16.54,ICFLp95=15.81,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=540,PoseAgeP95=0.00
1789438259.080	89	90	0		456	6.11	10.76	540	46.0	0.78	FPS=89/90,Prd=43ms,Tear=0,Early=150,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/0/0,SP=N/N/N,Mem=2736MHz,Free=3669MB,PLS=0,Temp=46.0C/0.0C,TW=1.67ms,App=6.11ms,GD=0.00ms,CPU&GPU=10.76ms,LCnt=4(DR0,LM0),GPU%=0.78,CPU%=0.32(W0.39),CFL=13.24/16.54,ICFLp95=15.81,LD=0,SF=0.60,DpuScale=1.00,LP=0,DVFS=0,Preempt=540,PoseAgeP95=0.00
1789438260.079	91	90	0		456	6.41	11.67	430	46.0	0.78	FPS=91/90,Prd=30ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3664MB,PLS=0,Temp=46.0C/0.0C,TW=1.67ms,App=6.41ms,GD=0.00ms,CPU&GPU=11.67ms,LCnt=4(DR0,LM0),GPU%=0.78,CPU%=0.26(W0.31),CFL=13.23/16.40,ICFLp95=15.68,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,ShrpLCnt=1,ShrpR=0.500,SSLCnt=0/0,Preempt=430,PoseAgeP95=0.00
1789438260.080	92	90	0		456	6.98	5.42	430	46.0	0.78	FPS=92/90,Prd=39ms,Tear=0,Early=139,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/0/0,SP=N/N/N,Mem=2736MHz,Free=3669MB,PLS=0,Temp=46.0C/0.0C,TW=1.67ms,App=6.98ms,GD=0.00ms,CPU&GPU=5.42ms,LCnt=4(DR0,LM0),GPU%=0.78,CPU%=0.26(W0.31),CFL=13.23/16.40,ICFLp95=15.68,LD=0,SF=0.60,DpuScale=1.00,LP=0,DVFS=0,ShrpLCnt=1,ShrpR=0.500,SSLCnt=0/0,Preempt=430,PoseAgeP95=0.00
1789438261.079	90	90	0		456	6.40	11.52	360	46.0	0.78	FPS=90/90,Prd=30ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3664MB,PLS=0,Temp=46.0C/0.0C,TW=1.67ms,App=6.40ms,GD=0.00ms,CPU&GPU=11.52ms,LCnt=4(DR0,LM0),GPU%=0.78,CPU%=0.26(W0.30),CFL=13.08/16.17,ICFLp95=15.50,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,ShrpLCnt=1,ShrpR=0.500,SSLCnt=0/0,Preempt=360,PoseAgeP95=0.00
1789438261.113	89	90	0		456	6.93	5.37	360	46.0	0.78	FPS=89/90,Prd=39ms,Tear=0,Early=122,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/0/0,SP=N/N/N,Mem=2736MHz,Free=3676MB,PLS=0,Temp=46.0C/0.0C,TW=1.67ms,App=6.93ms,GD=0.00ms,CPU&GPU=5.37ms,LCnt=4(DR0,LM0),GPU%=0.78,CPU%=0.26(W0.30),CFL=13.08/16.17,ICFLp95=15.50,LD=0,SF=0.60,DpuScale=1.00,LP=0,DVFS=0,ShrpLCnt=1,ShrpR=0.500,SSLCnt=0/0,Preempt=360,PoseAgeP95=0.00
1789438262.079	90	90	0		456	6.47	12.14	360	46.0	0.78	FPS=90/90,Prd=29ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3664MB,PLS=0,Temp=46.0C/0.0C,TW=1.67ms,App=6.47ms,GD=0.00ms,CPU&GPU=12.14ms,LCnt=4(DR0,LM0),GPU%=0.78,CPU%=0.23(W0.32),CFL=12.93/16.14,ICFLp95=15.48,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,ShrpLCnt=1,ShrpR=0.500,SSLCnt=0/0,Preempt=360,PoseAgeP95=0.00
1789438262.080	92	90	0		456	6.83	9.67	360	46.0	0.78	FPS=92/90,Prd=40ms,Tear=0,Early=110,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/0/0,SP=N/N/N,Mem=2736MHz,Free=3676MB,PLS=0,Temp=46.0C/0.0C,TW=1.67ms,App=6.83ms,GD=0.00ms,CPU&GPU=9.67ms,LCnt=4(DR0,LM0),GPU%=0.78,CPU%=0.23(W0.32),CFL=12.93/16.14,ICFLp95=15.48,LD=0,SF=0.60,DpuScale=1.00,LP=0,DVFS=0,ShrpLCnt=1,ShrpR=0.500,SSLCnt=0/0,Preempt=360,PoseAgeP95=0.00
1789438263.080	91	90	0		456	6.49	11.70	416	46.0	0.77	FPS=91/90,Prd=30ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3664MB,PLS=0,Temp=46.0C/0.0C,TW=1.45ms,App=6.49ms,GD=0.00ms,CPU&GPU=11.70ms,LCnt=3(DR22,LM2),GPU%=0.77,CPU%=0.28(W0.30),CFL=13.05/17.51,ICFLp95=16.06,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=416,PoseAgeP95=0.00
1789438263.080	90	90	0		456	5.76	4.69	416	46.0	0.77	FPS=90/90,Prd=41ms,Tear=0,Early=148,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/0/0,SP=N/N/N,Mem=2736MHz,Free=3676MB,PLS=0,Temp=46.0C/0.0C,TW=1.45ms,App=5.76ms,GD=0.00ms,CPU&GPU=4.69ms,LCnt=3(DR22,LM2),GPU%=0.77,CPU%=0.28(W0.30),CFL=13.05/17.51,ICFLp95=16.06,LD=0,SF=0.60,DpuScale=1.00,LP=0,DVFS=0,Preempt=416,PoseAgeP95=0.00
1789438264.080	90	90	0		456	6.47	12.03	360	46.0	0.76	FPS=90/90,Prd=30ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3664MB,PLS=0,Temp=46.0C/0.0C,TW=1.44ms,App=6.47ms,GD=0.00ms,CPU&GPU=12.03ms,LCnt=3(DR90,LM2),GPU%=0.76,CPU%=0.25(W0.25),CFL=13.12/16.93,ICFLp95=16.02,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789438264.080	90	90	0		456	6.96	4.93	360	46.0	0.76	FPS=90/90,Prd=37ms,Tear=0,Early=105,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/0/0,SP=N/N/N,Mem=2736MHz,Free=3676MB,PLS=0,Temp=46.0C/0.0C,TW=1.44ms,App=6.96ms,GD=0.00ms,CPU&GPU=4.93ms,LCnt=3(DR90,LM2),GPU%=0.76,CPU%=0.25(W0.25),CFL=13.12/16.93,ICFLp95=16.02,LD=0,SF=0.60,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789438265.080	91	90	0		456	6.53	11.62	360	46.0	0.77	FPS=91/90,Prd=29ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3664MB,PLS=0,Temp=46.0C/0.0C,TW=1.44ms,App=6.53ms,GD=0.00ms,CPU&GPU=11.62ms,LCnt=3(DR90,LM2),GPU%=0.77,CPU%=0.23(W0.29),CFL=12.98/16.42,ICFLp95=15.52,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789438265.080	91	90	0		456	6.52	4.66	360	46.0	0.77	FPS=91/90,Prd=35ms,Tear=0,Early=86,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/0/0,SP=N/N/N,Mem=2736MHz,Free=3676MB,PLS=0,Temp=46.0C/0.0C,TW=1.44ms,App=6.52ms,GD=0.00ms,CPU&GPU=4.66ms,LCnt=3(DR90,LM2),GPU%=0.77,CPU%=0.23(W0.29),CFL=12.98/16.42,ICFLp95=15.52,LD=0,SF=0.60,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789438266.080	90	90	0		456	6.54	11.85	361	46.0	0.77	FPS=90/90,Prd=29ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3664MB,PLS=0,Temp=46.0C/0.0C,TW=1.44ms,App=6.54ms,GD=0.00ms,CPU&GPU=11.85ms,LCnt=3(DR90,LM2),GPU%=0.77,CPU%=0.25(W0.29),CFL=12.83/15.96,ICFLp95=15.32,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=361,PoseAgeP95=0.00
1789438266.080	91	90	0		456	6.49	4.53	361	46.0	0.77	FPS=91/90,Prd=37ms,Tear=0,Early=95,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/0/0,SP=N/N/N,Mem=2736MHz,Free=3676MB,PLS=0,Temp=46.0C/0.0C,TW=1.44ms,App=6.49ms,GD=0.00ms,CPU&GPU=4.53ms,LCnt=3(DR90,LM2),GPU%=0.77,CPU%=0.25(W0.29),CFL=12.83/15.96,ICFLp95=15.32,LD=0,SF=0.60,DpuScale=1.00,LP=0,DVFS=0,Preempt=361,PoseAgeP95=0.00
1789438267.080	91	90	0		456	6.51	11.91	363	46.0	0.77	FPS=91/90,Prd=29ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3664MB,PLS=0,Temp=46.0C/0.0C,TW=1.44ms,App=6.51ms,GD=0.00ms,CPU&GPU=11.91ms,LCnt=3(DR91,LM2),GPU%=0.77,CPU%=0.24(W0.31),CFL=12.81/16.17,ICFLp95=15.24,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=363,PoseAgeP95=0.00
1789438267.080	90	90	0		456	6.50	5.16	363	46.0	0.77	FPS=90/90,Prd=38ms,Tear=0,Early=113,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/0/0,SP=N/N/N,Mem=2736MHz,Free=3676MB,PLS=0,Temp=46.0C/0.0C,TW=1.44ms,App=6.50ms,GD=0.00ms,CPU&GPU=5.16ms,LCnt=3(DR91,LM2),GPU%=0.77,CPU%=0.24(W0.31),CFL=12.81/16.17,ICFLp95=15.24,LD=0,SF=0.60,DpuScale=1.00,LP=0,DVFS=0,Preempt=363,PoseAgeP95=0.00
1789438268.080	90	90	0		456	6.08	10.83	360	46.0	0.72	FPS=90/90,Prd=28ms,Tear=1,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3664MB,PLS=0,Temp=46.0C/0.0C,TW=1.02ms,App=6.08ms,GD=0.00ms,CPU&GPU=10.83ms,LCnt=1(DR90,LM0),GPU%=0.72,CPU%=0.21(W0.26),CFL=12.31/15.97,ICFLp95=15.22,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789438268.080	90	90	0		456	6.50	5.16	363	46.0	0.77	FPS=90/90,Prd=38ms,Tear=0,Early=113,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/0/0,SP=N/N/N,Mem=2736MHz,Free=3676MB,PLS=0,Temp=46.0C/0.0C,TW=1.44ms,App=6.50ms,GD=0.00ms,CPU&GPU=5.16ms,LCnt=3(DR91,LM2),GPU%=0.77,CPU%=0.24(W0.31),CFL=12.81/16.17,ICFLp95=15.24,LD=0,SF=0.60,DpuScale=1.00,LP=0,DVFS=0,Preempt=363,PoseAgeP95=0.00
1789438269.080	90	90	0		456	5.95	10.11	358	46.0	0.68	FPS=90/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3664MB,PLS=0,Temp=46.0C/0.0C,TW=1.02ms,App=5.95ms,GD=0.00ms,CPU&GPU=10.11ms,LCnt=1(DR90,LM0),GPU%=0.68,CPU%=0.23(W0.37),CFL=12.11/15.60,ICFLp95=14.87,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789438269.080	90	90	0		456	6.50	5.16	363	46.0	0.77	FPS=90/90,Prd=38ms,Tear=0,Early=113,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/0/0,SP=N/N/N,Mem=2736MHz,Free=3676MB,PLS=0,Temp=46.0C/0.0C,TW=1.44ms,App=6.50ms,GD=0.00ms,CPU&GPU=5.16ms,LCnt=3(DR91,LM2),GPU%=0.77,CPU%=0.24(W0.31),CFL=12.81/16.17,ICFLp95=15.24,LD=0,SF=0.60,DpuScale=1.00,LP=0,DVFS=0,Preempt=363,PoseAgeP95=0.00
1789438270.080	91	90	0		456	6.00	10.39	360	46.0	0.67	FPS=91/90,Prd=28ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2736MHz,Free=3664MB,PLS=0,Temp=46.0C/0.0C,TW=1.02ms,App=6.00ms,GD=0.00ms,CPU&GPU=10.39ms,LCnt=1(DR90,LM0),GPU%=0.67,CPU%=0.21(W0.27),CFL=12.01/15.54,ICFLp95=14.83,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=360,PoseAgeP95=0.00
1789438270.081	90	90	0		456	6.50	5.16	363	46.0	0.77	FPS=90/90,Prd=38ms,Tear=0,Early=113,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/0/0,SP=N/N/N,Mem=2736MHz,Free=3676MB,PLS=0,Temp=46.0C/0.0C,TW=1.44ms,App=6.50ms,GD=0.00ms,CPU&GPU=5.16ms,LCnt=3(DR91,LM2),GPU%=0.77,CPU%=0.24(W0.31),CFL=12.81/16.17,ICFLp95=15.24,LD=0,SF=0.60,DpuScale=1.00,LP=0,DVFS=0,Preempt=363,PoseAgeP95=0.00
1789438271.080	91	90	0		456	5.94	10.45	358	46.0	0.67	FPS=91/90,Prd=27ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3664MB,PLS=0,Temp=46.0C/0.0C,TW=1.02ms,App=5.94ms,GD=0.00ms,CPU&GPU=10.45ms,LCnt=1(DR90,LM0),GPU%=0.67,CPU%=0.21(W0.28),CFL=11.96/15.49,ICFLp95=14.77,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
1789438272.080	90	90	0		456	5.91	10.37	358	46.0	0.66	FPS=90/90,Prd=27ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-4,Fov=0,CPU4/GPU=2/2,1382/456MHz,OC=3F,TA=0/38/0,SP=N/N/N,Mem=2092MHz,Free=3664MB,PLS=0,Temp=46.0C/0.0C,TW=1.01ms,App=5.91ms,GD=0.00ms,CPU&GPU=10.37ms,LCnt=1(DR90,LM0),GPU%=0.66,CPU%=0.22(W0.28),CFL=11.94/15.65,ICFLp95=14.83,LD=0,SF=1.00,DpuScale=1.00,LP=0,DVFS=0,Preempt=358,PoseAgeP95=0.00
